,DRUG_1_CONCEPT_NAME,DRUG_2_CONCEPT_NAME,EVENT_CONCEPT_NAME,MDR_CODE,MICROMEDEX_EVID_LEVEL,DRUG_1_CODE,DRUG_2_CODE
95922,pindolol,doxazosin,Hypotension,10021097,Probable,1345858,1363053
95942,pindolol,clonidine,Hypotension,10021097,Theoretical,1345858,1398937
95962,pindolol,moxonidine,Hypotension,10021097,Theoretical,1345858,19011021
95978,carvedilol,prazosin,Hypotension,10021097,Probable,1346823,1350489
96003,carvedilol,doxazosin,Hypotension,10021097,Probable,1346823,1363053
96028,carvedilol,clonidine,Hypotension,10021097,Theoretical,1346823,1398937
96053,carvedilol,moxonidine,Hypotension,10021097,Theoretical,1346823,19011021
96073,prazosin,propranolol,Hypotension,10021097,Probable,1350489,1353766
96098,prazosin,sotalol,Hypotension,10021097,Probable,1350489,1370109
96123,prazosin,labetalol,Hypotension,10021097,Probable,1350489,1386957
96153,prazosin,celiprolol,Hypotension,10021097,Probable,1350489,19049145
96173,propranolol,doxazosin,Hypotension,10021097,Probable,1353766,1363053
96198,propranolol,clonidine,Hypotension,10021097,Theoretical,1353766,1398937
96223,propranolol,moxonidine,Hypotension,10021097,Theoretical,1353766,19011021
96243,propranolol,lercanidipine,Hypotension,10021097,Theoretical,1353766,19015802
96263,nitroglycerin,avanafil,Hypotension,10021097,Established,1361711,42800040
96279,doxazosin,sotalol,Hypotension,10021097,Probable,1363053,1370109
96304,doxazosin,labetalol,Hypotension,10021097,Probable,1363053,1386957
96334,doxazosin,celiprolol,Hypotension,10021097,Probable,1363053,19049145
96354,fosinopril,chlorthalidone,Hypotension,10021097,Theoretical,1363749,1395058
96374,fosinopril,clopamide,Hypotension,10021097,Theoretical,1363749,19099181
96389,fosinopril,sacubitril,Hypotension,10021097,Theoretical,1363749,46275719
96404,sotalol,chlorthalidone,Hypotension,10021097,Probable,1370109,1395058
96424,sotalol,clonidine,Hypotension,10021097,Theoretical,1370109,1398937
96449,sotalol,methotrimeprazine,Hypotension,10021097,Theoretical,1370109,19005147
96469,sotalol,zuclopenthixol,Hypotension,10021097,Theoretical,1370109,19010886
96514,sotalol,moxonidine,Hypotension,10021097,Theoretical,1370109,19011021
96534,sotalol,sevoflurane,Hypotension,10021097,Theoretical,1370109,19039298
96554,sotalol,clopamide,Hypotension,10021097,Probable,1370109,19099181
96569,sotalol,sulpiride,Hypotension,10021097,Theoretical,1370109,19136626
96589,perindopril,chlorthalidone,Hypotension,10021097,Theoretical,1373225,1395058
96617,perindopril,clopamide,Hypotension,10021097,Theoretical,1373225,19099181
96638,perindopril,sacubitril,Hypotension,10021097,Theoretical,1373225,46275719
96659,isosorbide,avanafil,Hypotension,10021097,Theoretical,1383815,42800040
96675,isosorbide dinitrate,avanafil,Hypotension,10021097,Theoretical,1383925,42800040
96691,labetalol,clonidine,Hypotension,10021097,Theoretical,1386957,1398937
96721,labetalol,moxonidine,Hypotension,10021097,Theoretical,1386957,19011021
96745,clonidine,dothiepin,Hypotension,10021097,Probable,1398937,19037989
96765,clonidine,celiprolol,Hypotension,10021097,Theoretical,1398937,19049145
96785,clonidine,esmolol,Hypotension,10021097,Theoretical,1398937,19063575
96810,cabergoline,methotrimeprazine,Hypotension,10021097,Theoretical,1558471,19005147
96826,cabergoline,zuclopenthixol,Hypotension,10021097,Theoretical,1558471,19010886
96862,cabergoline,flupenthixol,Hypotension,10021097,Theoretical,1558471,19055982
96882,cabergoline,sulpiride,Hypotension,10021097,Theoretical,1558471,19136626
96898,methotrimeprazine,zuclopenthixol,Hypotension,10021097,Theoretical,19005147,19010886
96934,methotrimeprazine,periciazine,Hypotension,10021097,Theoretical,19005147,19053565
96950,methotrimeprazine,sulpiride,Hypotension,10021097,Theoretical,19005147,19136626
96966,zuclopenthixol,sulpiride,Hypotension,10021097,Theoretical,19010886,19136626
97002,quinagolide,sulpiride,Hypotension,10021097,Theoretical,19024140,19136626
97018,periciazine,sulpiride,Hypotension,10021097,Theoretical,19053565,19136626
97034,thiopental,sodium oxybate,Hypotension,10021097,Theoretical,700253,769935
97059,paliperidone,sotalol,Hypotension,10021097,Theoretical,703244,1370109
97084,paliperidone,clonidine,Hypotension,10021097,Theoretical,703244,1398937
97109,paliperidone,zuclopenthixol,Hypotension,10021097,Theoretical,703244,19010886
97154,paliperidone,sulpiride,Hypotension,10021097,Theoretical,703244,19136626
97174,paliperidone,trimipramine,Hypotension,10021097,Theoretical,703244,705755
97199,paliperidone,amitriptyline,Hypotension,10021097,Theoretical,703244,710062
97229,paliperidone,droperidol,Hypotension,10021097,Theoretical,703244,739323
97249,paliperidone,pimozide,Hypotension,10021097,Theoretical,703244,745790
97269,paliperidone,aripiprazole,Hypotension,10021097,Theoretical,703244,757688
97289,paliperidone,haloperidol,Hypotension,10021097,Theoretical,703244,766529
97324,paliperidone,quetiapine,Hypotension,10021097,Theoretical,703244,766814
97349,paliperidone,levodopa,Hypotension,10021097,Theoretical,703244,789578
97364,paliperidone,chlorpromazine,Hypotension,10021097,Theoretical,703244,794852
97389,paliperidone,clozapine,Hypotension,10021097,Theoretical,703244,800878
97409,paliperidone,apomorphine,Hypotension,10021097,Theoretical,703244,837027
97434,trimipramine,guanfacine,Hypotension,10021097,Theoretical,705755,1344965
97459,trimipramine,propranolol,Hypotension,10021097,Theoretical,705755,1353766
97484,trimipramine,sotalol,Hypotension,10021097,Theoretical,705755,1370109
97509,trimipramine,clonidine,Hypotension,10021097,Probable,705755,1398937
97534,trimipramine,zuclopenthixol,Hypotension,10021097,Theoretical,705755,19010886
97579,trimipramine,sulpiride,Hypotension,10021097,Theoretical,705755,19136626
97599,trimipramine,amitriptyline,Hypotension,10021097,Theoretical,705755,710062
97629,trimipramine,baclofen,Hypotension,10021097,Theoretical,705755,715233
97649,trimipramine,risperidone,Hypotension,10021097,Theoretical,705755,735979
97669,trimipramine,droperidol,Hypotension,10021097,Theoretical,705755,739323
97689,trimipramine,pimozide,Hypotension,10021097,Theoretical,705755,745790
97709,trimipramine,aripiprazole,Hypotension,10021097,Theoretical,705755,757688
97729,trimipramine,haloperidol,Hypotension,10021097,Theoretical,705755,766529
97764,trimipramine,quetiapine,Hypotension,10021097,Theoretical,705755,766814
97789,trimipramine,chlorpromazine,Hypotension,10021097,Theoretical,705755,794852
97814,trimipramine,clomipramine,Hypotension,10021097,Theoretical,705755,798834
97839,trimipramine,clozapine,Hypotension,10021097,Theoretical,705755,800878
97859,amitriptyline,methyldopa,Hypotension,10021097,Theoretical,710062,1305447
97883,amitriptyline,guanfacine,Hypotension,10021097,Theoretical,710062,1344965
97913,amitriptyline,propranolol,Hypotension,10021097,Theoretical,710062,1353766
97943,amitriptyline,sotalol,Hypotension,10021097,Theoretical,710062,1370109
97973,amitriptyline,clonidine,Hypotension,10021097,Probable,710062,1398937
98003,amitriptyline,zuclopenthixol,Hypotension,10021097,Theoretical,710062,19010886
98057,amitriptyline,sulpiride,Hypotension,10021097,Theoretical,710062,19136626
98081,amitriptyline,baclofen,Hypotension,10021097,Theoretical,710062,715233
98105,amitriptyline,phenelzine,Hypotension,10021097,Established,710062,733896
98135,amitriptyline,risperidone,Hypotension,10021097,Theoretical,710062,735979
98159,amitriptyline,doxepin,Hypotension,10021097,Theoretical,710062,738156
98189,amitriptyline,droperidol,Hypotension,10021097,Theoretical,710062,739323
98213,amitriptyline,pimozide,Hypotension,10021097,Theoretical,710062,745790
98237,amitriptyline,aripiprazole,Hypotension,10021097,Theoretical,710062,757688
98261,amitriptyline,haloperidol,Hypotension,10021097,Theoretical,710062,766529
98303,amitriptyline,quetiapine,Hypotension,10021097,Theoretical,710062,766814
98333,amitriptyline,imipramine,Hypotension,10021097,Theoretical,710062,778268
98369,amitriptyline,chlorpromazine,Hypotension,10021097,Theoretical,710062,794852
98399,amitriptyline,clomipramine,Hypotension,10021097,Theoretical,710062,798834
98429,amitriptyline,clozapine,Hypotension,10021097,Theoretical,710062,800878
98453,ropinirole,sulpiride,Hypotension,10021097,Theoretical,713823,19136626
98473,ropinirole,risperidone,Hypotension,10021097,Theoretical,713823,735979
98493,baclofen,periciazine,Hypotension,10021097,Theoretical,715233,19053565
98509,baclofen,doxepin,Hypotension,10021097,Probable,715233,738156
98529,baclofen,sodium oxybate,Hypotension,10021097,Theoretical,715233,769935
98549,pramipexole,sulpiride,Hypotension,10021097,Theoretical,720810,19136626
98569,bromocriptine,verapamil,Hypotension,10021097,Theoretical,730548,1307863
98594,bromocriptine,lisinopril,Hypotension,10021097,Theoretical,730548,1308216
98614,bromocriptine,diltiazem,Hypotension,10021097,Theoretical,730548,1328165
98639,bromocriptine,quinapril,Hypotension,10021097,Theoretical,730548,1331235
98664,bromocriptine,ramipril,Hypotension,10021097,Theoretical,730548,1334456
98684,bromocriptine,captopril,Hypotension,10021097,Theoretical,730548,1340128
98704,bromocriptine,enalapril,Hypotension,10021097,Theoretical,730548,1341927
98729,bromocriptine,trandolapril,Hypotension,10021097,Theoretical,730548,1342439
98749,bromocriptine,fosinopril,Hypotension,10021097,Theoretical,730548,1363749
98774,bromocriptine,perindopril,Hypotension,10021097,Theoretical,730548,1373225
98809,bromocriptine,chlorthalidone,Hypotension,10021097,Theoretical,730548,1395058
98829,bromocriptine,sulpiride,Hypotension,10021097,Theoretical,730548,19136626
98849,bromocriptine,risperidone,Hypotension,10021097,Theoretical,730548,735979
98869,bromocriptine,droperidol,Hypotension,10021097,Theoretical,730548,739323
98889,bromocriptine,pimozide,Hypotension,10021097,Theoretical,730548,745790
98909,bromocriptine,fluphenazine,Hypotension,10021097,Theoretical,730548,756018
98939,bromocriptine,haloperidol,Hypotension,10021097,Theoretical,730548,766529
98974,bromocriptine,chlorpromazine,Hypotension,10021097,Theoretical,730548,794852
98999,bromocriptine,furosemide,Hypotension,10021097,Theoretical,730548,956874
99019,bromocriptine,hydrochlorothiazide,Hypotension,10021097,Theoretical,730548,974166
99039,bromocriptine,indapamide,Hypotension,10021097,Theoretical,730548,978555
99059,pergolide,sulpiride,Hypotension,10021097,Theoretical,732309,19136626
99075,phenelzine,guanethidine,Hypotension,10021097,Theoretical,733896,1366279
99100,phenelzine,imipramine,Hypotension,10021097,Theoretical,733896,778268
99130,phenelzine,clomipramine,Hypotension,10021097,Theoretical,733896,798834
99155,risperidone,sotalol,Hypotension,10021097,Theoretical,735979,1370109
99175,risperidone,clonidine,Hypotension,10021097,Theoretical,735979,1398937
99195,risperidone,zuclopenthixol,Hypotension,10021097,Theoretical,735979,19010886
99231,risperidone,sulpiride,Hypotension,10021097,Theoretical,735979,19136626
99247,risperidone,doxepin,Hypotension,10021097,Theoretical,735979,738156
99267,risperidone,droperidol,Hypotension,10021097,Theoretical,735979,739323
99283,risperidone,pimozide,Hypotension,10021097,Theoretical,735979,745790
99299,risperidone,aripiprazole,Hypotension,10021097,Theoretical,735979,757688
99315,risperidone,haloperidol,Hypotension,10021097,Theoretical,735979,766529
99343,risperidone,quetiapine,Hypotension,10021097,Theoretical,735979,766814
99363,risperidone,levodopa,Hypotension,10021097,Theoretical,735979,789578
99375,risperidone,chlorpromazine,Hypotension,10021097,Theoretical,735979,794852
99395,risperidone,clozapine,Hypotension,10021097,Theoretical,735979,800878
99411,doxepin,nebivolol,Hypotension,10021097,Theoretical,738156,1314577
99436,doxepin,propranolol,Hypotension,10021097,Theoretical,738156,1353766
99461,doxepin,sotalol,Hypotension,10021097,Theoretical,738156,1370109
99486,doxepin,clonidine,Hypotension,10021097,Probable,738156,1398937
99511,doxepin,zuclopenthixol,Hypotension,10021097,Theoretical,738156,19010886
99556,doxepin,sulpiride,Hypotension,10021097,Theoretical,738156,19136626
99576,doxepin,droperidol,Hypotension,10021097,Theoretical,738156,739323
99596,doxepin,pimozide,Hypotension,10021097,Theoretical,738156,745790
99616,doxepin,aripiprazole,Hypotension,10021097,Theoretical,738156,757688
99636,doxepin,haloperidol,Hypotension,10021097,Theoretical,738156,766529
99671,doxepin,quetiapine,Hypotension,10021097,Theoretical,738156,766814
99696,doxepin,clozapine,Hypotension,10021097,Theoretical,738156,800878
99716,droperidol,bendroflumethiazide,Hypotension,10021097,Theoretical,739323,1316354
99732,droperidol,nicardipine,Hypotension,10021097,Theoretical,739323,1318137
99752,droperidol,diltiazem,Hypotension,10021097,Theoretical,739323,1328165
99772,droperidol,amlodipine,Hypotension,10021097,Theoretical,739323,1332418
99792,droperidol,felodipine,Hypotension,10021097,Theoretical,739323,1353776
99808,droperidol,sotalol,Hypotension,10021097,Theoretical,739323,1370109
99828,droperidol,chlorthalidone,Hypotension,10021097,Theoretical,739323,1395058
99844,droperidol,cabergoline,Hypotension,10021097,Theoretical,739323,1558471
99860,droperidol,lacidipine,Hypotension,10021097,Theoretical,739323,19004539
99876,droperidol,zuclopenthixol,Hypotension,10021097,Theoretical,739323,19010886
99912,droperidol,periciazine,Hypotension,10021097,Theoretical,739323,19053565
99928,droperidol,clopamide,Hypotension,10021097,Theoretical,739323,19099181
99940,droperidol,sulpiride,Hypotension,10021097,Theoretical,739323,19136626
99956,droperidol,pimozide,Hypotension,10021097,Theoretical,739323,745790
99972,droperidol,aripiprazole,Hypotension,10021097,Theoretical,739323,757688
99988,droperidol,selegiline,Hypotension,10021097,Theoretical,739323,766209
100008,droperidol,haloperidol,Hypotension,10021097,Theoretical,739323,766529
100036,droperidol,quetiapine,Hypotension,10021097,Theoretical,739323,766814
100056,droperidol,imipramine,Hypotension,10021097,Theoretical,739323,778268
100080,droperidol,levodopa,Hypotension,10021097,Theoretical,739323,789578
100092,droperidol,chlorpromazine,Hypotension,10021097,Theoretical,739323,794852
100112,droperidol,clomipramine,Hypotension,10021097,Theoretical,739323,798834
100132,droperidol,clozapine,Hypotension,10021097,Theoretical,739323,800878
100148,droperidol,apomorphine,Hypotension,10021097,Theoretical,739323,837027
100168,droperidol,bumetanide,Hypotension,10021097,Theoretical,739323,932745
100184,droperidol,furosemide,Hypotension,10021097,Theoretical,739323,956874
100200,droperidol,spironolactone,Hypotension,10021097,Theoretical,739323,970250
100216,droperidol,hydrochlorothiazide,Hypotension,10021097,Theoretical,739323,974166
100232,droperidol,indapamide,Hypotension,10021097,Theoretical,739323,978555
100248,pimozide,sotalol,Hypotension,10021097,Theoretical,745790,1370109
100268,pimozide,clonidine,Hypotension,10021097,Theoretical,745790,1398937
100288,pimozide,zuclopenthixol,Hypotension,10021097,Theoretical,745790,19010886
100324,pimozide,periciazine,Hypotension,10021097,Theoretical,745790,19053565
100340,pimozide,amantadine,Hypotension,10021097,Theoretical,745790,19087090
100360,pimozide,sulpiride,Hypotension,10021097,Theoretical,745790,19136626
100376,pimozide,aripiprazole,Hypotension,10021097,Theoretical,745790,757688
100392,pimozide,selegiline,Hypotension,10021097,Theoretical,745790,766209
100412,pimozide,haloperidol,Hypotension,10021097,Theoretical,745790,766529
100440,pimozide,quetiapine,Hypotension,10021097,Theoretical,745790,766814
100460,pimozide,imipramine,Hypotension,10021097,Theoretical,745790,778268
100484,pimozide,olanzapine,Hypotension,10021097,Theoretical,745790,785788
100508,pimozide,chlorpromazine,Hypotension,10021097,Theoretical,745790,794852
100528,pimozide,clomipramine,Hypotension,10021097,Theoretical,745790,798834
100548,pimozide,clozapine,Hypotension,10021097,Theoretical,745790,800878
100564,pimozide,apomorphine,Hypotension,10021097,Theoretical,745790,837027
100584,fluphenazine,propranolol,Hypotension,10021097,Theoretical,756018,1353766
100614,fluphenazine,clonidine,Hypotension,10021097,Probable,756018,1398937
100644,fluphenazine,cabergoline,Hypotension,10021097,Theoretical,756018,1558471
100668,fluphenazine,periciazine,Hypotension,10021097,Theoretical,756018,19053565
100692,fluphenazine,amantadine,Hypotension,10021097,Theoretical,756018,19087090
100722,fluphenazine,levodopa,Hypotension,10021097,Theoretical,756018,789578
100740,aripiprazole,sotalol,Hypotension,10021097,Theoretical,757688,1370109
100760,aripiprazole,zuclopenthixol,Hypotension,10021097,Theoretical,757688,19010886
100796,aripiprazole,periciazine,Hypotension,10021097,Theoretical,757688,19053565
100812,aripiprazole,sulpiride,Hypotension,10021097,Theoretical,757688,19136626
100828,aripiprazole,asenapine,Hypotension,10021097,Theoretical,757688,40164052
100844,aripiprazole,haloperidol,Hypotension,10021097,Theoretical,757688,766529
100872,aripiprazole,quetiapine,Hypotension,10021097,Theoretical,757688,766814
100892,aripiprazole,olanzapine,Hypotension,10021097,Theoretical,757688,785788
100916,aripiprazole,chlorpromazine,Hypotension,10021097,Theoretical,757688,794852
